Year,Quarter,Month,Day,Sum of Open,Sum of Close,Sum of High,Sum of Low
1966,Qtr 1,January,13,-1.4832683031782126,-1.4830479764639373,-1.4843601474191306,-1.4814228195413244
1966,Qtr 1,January,14,-1.483166212591189,-1.482945886234121,-1.4842586779310398,-1.4813200794156982
1966,Qtr 1,January,17,-1.4823905327313676,-1.4821702090883424,-1.4834877171540155,-1.4805394643896976
1966,Qtr 1,January,18,-1.4830130733260667,-1.4827927475048206,-1.4841064703349074,-1.4811659658211376
1966,Qtr 1,January,19,-1.4830940792649976,-1.4828737531603182,-1.484186983449733,-1.4812474871502324
1966,Qtr 1,January,20,-1.482538118054961,-1.4823177938955463,-1.4836344045977001,-1.48068798870647
1966,Qtr 1,January,21,-1.4809745602821947,-1.4807542415935453,-1.4820803592010692,-1.4791144829927563
1966,Qtr 1,January,24,-1.478973759643189,-1.478753447955183,-1.4800917310372876,-1.4771009525097045
1966,Qtr 1,January,25,-1.4796296033575984,-1.4794092893748472,-1.4807435847282993,-1.477760968947793
1966,Qtr 1,January,26,-1.4783734213872273,-1.4781531117997577,-1.479495045120497,-1.4764967946766077
1966,Qtr 1,January,27,-1.4786663771825888,-1.4784460665700898,-1.4797862186307615,-1.4767916143666096
1966,Qtr 1,January,28,-1.4776254840473828,-1.477405177076887,-1.4787516580834468,-1.4757440986789008
1966,Qtr 1,January,31,-1.477379120149771,-1.477158814041283,-1.4785067930150446,-1.4754961673217761
1966,Qtr 1,February,1,-1.476199514525651,-1.4759792125445101,-1.4773343638781535,-1.4743090566042758
1966,Qtr 1,February,2,-1.4751441811868569,-1.4749238828982438,-1.476285450978592,-1.473247008838988
1966,Qtr 1,February,3,-1.4761529089785814,-1.4759326071605092,-1.4772880418700112,-1.4742621545352366
1966,Qtr 1,February,4,-1.4752906692382999,-1.475070370437137,-1.4764310478257134,-1.473394428902353
1966,Qtr 1,February,7,-1.4737814720456677,-1.4735611785250666,-1.4749310322902025,-1.471875629631172
1966,Qtr 1,February,8,-1.4732710056831713,-1.4730507139486515,-1.4744236715040584,-1.471361915490232
1966,Qtr 1,February,9,-1.4727328102280777,-1.4725125203766614,-1.4738887503236302,-1.470820295833808
1966,Qtr 1,February,10,-1.4747380404597632,-1.4745177435922048,-1.4758817811313263,-1.4728382840922694
1966,Qtr 1,February,11,-0.7901297426133784,-0.7900194095739924,-0.7903806271530217,-0.7895155479328235
1966,Qtr 1,February,14,-1.477564438296725,-1.4773441315398235,-1.478690983723058,-1.4756826645322825
1966,Qtr 1,February,15,-1.4790625411446485,-1.4788422291460033,-1.480179972409658,-1.4771902988723733
1966,Qtr 1,February,16,-1.4777897107770692,-1.477569403231957,-1.4789148856902024,-1.475909370280633
1966,Qtr 1,February,17,-1.4806205586252053,-1.4804002411751798,-1.4817285112201208,-1.4787582290444603
1966,Qtr 1,February,18,-1.4787828944348504,-1.478562583414667,-1.4799020270151138,-1.4769088729453288
1966,Qtr 1,February,21,-1.4784521989359836,-1.4782318890728774,-1.479573343402233,-1.4765760734376738
1966,Qtr 1,February,22,-0.687248266725893,-0.6871382936606775,-0.6881250618094742,-0.6859795015110598
1966,Qtr 1,February,23,-1.4770806171820552,-1.4768603121180055,-1.4782101060803245,-1.4751957651662289
1966,Qtr 1,February,24,-1.476323793691122,-1.476103491275138,-1.4774578869537707,-1.474434126480407
1966,Qtr 1,February,25,-1.476050811511413,-1.4758305100505722,-1.477186565543633,-1.4741594074856916
1966,Qtr 1,February,28,-1.4742442153923898,-1.4740239202526864,-1.475390960397958,-1.4723413171246131
1966,Qtr 1,March,1,-1.4735073792773992,-1.473287086715827,-1.4746586070481058,-1.4715997929819158
1966,Qtr 1,March,2,-1.4747458023729725,-1.4745255054782556,-1.475889495822591,-1.4728460953896814
1966,Qtr 1,March,3,-1.4741543367297498,-1.473934041904525,-1.4753016285393192,-1.4722508666202134
1966,Qtr 1,March,4,-1.4735373433074055,-1.4733170506409916,-1.4746883887828823,-1.4716299476543186
1966,Qtr 1,March,7,-1.4733387025365383,-1.473118410565153,-1.4744909565031636,-1.4714300430563692
1966,Qtr 1,March,8,-1.4719460260362403,-1.47172573893772,-1.4731067527711488,-1.4700285058258664
1966,Qtr 1,March,9,-1.4718161962583425,-1.4715959096140863,-1.4729777128519324,-1.4698978500222304
1966,Qtr 1,March,10,-1.4732232893256016,-1.4730029977580377,-1.4743762454433673,-1.4713138955432998
1966,Qtr 1,March,11,-1.475238516629846,-1.4750182180111606,-1.4763792125034105,-1.4733419444794449
1966,Qtr 1,March,14,-1.4733597837445584,-1.4731394916994116,-1.4745119094572852,-1.471451258390941
1966,Qtr 1,March,15,-1.4731200946972534,-1.4728998034907597,-1.4742736786307207,-1.4712100443520237
1966,Qtr 1,March,16,-1.4706510104193158,-1.4704307278519533,-1.4718196157730157,-1.4687252508339044
1966,Qtr 1,March,17,-1.4714555401695413,-1.4712352547871923,-1.4726192509234188,-1.469534899304132
1966,Qtr 1,March,18,-1.4703513864318527,-1.4701311049128505,-1.4715218146386106,-1.4684237205262618
1966,Qtr 1,March,21,-0.7930282806566769,-0.7929179374755347,-0.7932615310643478,-0.7924325275622215
1966,Qtr 1,March,22,-1.4686979330180243,-1.4684776572843254,-1.4698784205082123,-1.4667597472217033
1966,Qtr 1,March,23,-1.4695102314506339,-1.469289952874767,-1.4706857770778732,-1.467577213801586
1966,Qtr 1,March,24,-1.4684094202427223,-1.4681891455185068,-1.4695916629875518,-1.4664693988199209
1966,Qtr 1,March,25,-1.4706676587055538,-1.4704473760799401,-1.471836162774374,-1.4687420050427833
1966,Qtr 1,March,28,-1.4687434345237689,-1.468523158630864,-1.4699236451917985,-1.4668055382250924
1966,Qtr 1,March,29,-1.4675383011205267,-1.4673180294442885,-1.4687258435817432,-1.4655927373111655
1966,Qtr 1,March,30,-1.4682784662269448,-1.4680581919609272,-1.469461505670097,-1.4663376116255824
1966,Qtr 1,March,31,-1.4671687620987692,-1.4669484917155189,-1.4683585527622796,-1.4652208471435597
1966,Qtr 2,April,1,-1.466216643695848,-1.465996376643985,-1.4674122268593428,-1.4642626710062765
1966,Qtr 2,April,4,-1.4673496506530435,-1.4671293796368783,-1.4685383408263788,-1.4654028865786566
1966,Qtr 2,April,5,-1.4670744469633048,-1.4668541769100556,-1.468264811421439,-1.4651259319398315
1966,Qtr 2,April,6,-1.4678556671153358,-1.4676353943286586,-1.4690412787846312,-1.4659121225074583
1966,Qtr 2,April,7,-1.4704235231981166,-1.4702032414267139,-1.4715935125390613,-1.4684963162536873
1966,Qtr 2,April,8,-0.6780843624098312,-0.6779744214083943,-0.6790169088741697,-0.6767572929989073
1966,Qtr 2,April,11,-1.4708440973596237,-1.470623814116665,-1.4720115280105814,-1.468919566265742
1966,Qtr 2,April,12,-1.4693970430788292,-1.4691767648989995,-1.4705732773217282,-1.4674633052829096
1966,Qtr 2,April,13,-1.468907674791805,-1.4686873983242363,-1.4700868862545393,-1.4669708234513106
1966,Qtr 2,April,14,-1.4707664169720478,-1.4705461340008865,-1.471934320215114,-1.468841391646407
1966,Qtr 2,April,15,-1.4709606213810602,-1.4707403377303931,-1.472127343122926,-1.469036831656704
1966,Qtr 2,April,18,-1.4716020181227072,-1.4713817322278435,-1.4727648377336986,-1.4696823092049707
1966,Qtr 2,April,19,-1.4741743036871977,-1.47395400879211,-1.4753214740217484,-1.472270960614933
1966,Qtr 2,April,20,-1.4761995076455063,-1.4759792056643892,-1.477334357039866,-1.474309049680357
1966,Qtr 2,April,21,-1.474250873375244,-1.474030578212245,-1.4753975778749622,-1.4723480174680512
1966,Qtr 2,April,22,-1.474336329214379,-1.4741160337523767,-1.4754825138176795,-1.4724340170092842
1966,Qtr 2,April,25,-1.4713911721966313,-1.4711708870395008,-1.4725552745525206,-1.4694701217980375
1966,Qtr 2,April,26,-1.472337750307343,-1.4721174618382102,-1.4734960938692896,-1.4704227223936943
1966,Qtr 2,April,27,-1.4687567571476823,-1.4685364812081625,-1.469936886763504,-1.4668189456125358
1966,Qtr 2,April,28,-1.4694847070006145,-1.4692644285140553,-1.4706604079135572,-1.4675515269554427
1966,Qtr 2,April,29,-0.792030660637041,-0.7919203209464927,-0.7922699803675297,-0.7914285603098731
1966,Qtr 2,May,2,-1.468238515222657,-1.4680182410964246,-1.4694217977198147,-1.4662974064380219
1966,Qtr 2,May,3,-0.7927464190950541,-0.7926360769001234,-0.7929813842926989,-0.7921488726916343
1966,Qtr 2,May,4,-0.7930515833747267,-0.7929412401120502,-0.7932846920132717,-0.792455978540903
1966,Qtr 2,May,5,-0.794036998239154,-0.7939266515285887,-0.7942641118086305,-0.7934476629842679
1966,Qtr 2,May,6,-1.468500413155934,-1.4682801381133417,-1.4696821023178832,-1.466560970664173
1966,Qtr 2,May,9,-1.4704213050171897,-1.4702010232535478,-1.471591307853108,-1.468494083959861
1966,Qtr 2,May,10,-1.4704590310713752,-1.4702387491757332,-1.4716288043894443,-1.4685320500413523
1966,Qtr 2,May,11,-1.4695978987015215,-1.4693776198189137,-1.4707729109785515,-1.467665438824402
1966,Qtr 2,May,12,-1.4694525316698255,-1.4692322532958455,-1.470628428331115,-1.4675191469131321
1966,Qtr 2,May,13,-1.4713068440354482,-1.4710865591733755,-1.472471459427186,-1.4693852571094665
1966,Qtr 2,May,16,-1.4734596561506548,-1.473239363756062,-1.4746111742594226,-1.4715517662227409
1966,Qtr 2,May,17,-1.4737836868974927,-1.4735633933691419,-1.474933233667307,-1.4718778585747148
1966,Qtr 2,May,18,-1.4721890609424249,-1.4719687729935447,-1.473348309101049,-1.4702730870112721
1966,Qtr 2,May,19,-1.4731700325648525,-1.47294974118363,-1.4743233126862139,-1.4712602999430655
1966,Qtr 2,May,20,-1.4733664450565152,-1.4731461529880607,-1.4745185302431378,-1.4714579620846626
1966,Qtr 2,May,23,-1.4719537947186243,-1.4717335075929223,-1.4731144741904063,-1.4700363239355214
1966,Qtr 2,May,24,-1.4701449769786012,-1.4699246961818098,-1.4713166609396344,-1.4682159978186573
1966,Qtr 2,May,25,-1.470503411557373,-1.4702831295064467,-1.4716729148733458,-1.4685767128926464
1966,Qtr 2,May,26,-1.4700551016450638,-1.469834821162739,-1.4712273323898442,-1.468125550664541
1966,Qtr 2,May,27,-1.4724087659428897,-1.4721884772252793,-1.4735666774597607,-1.4704941898573483
1966,Qtr 2,May,30,-0.6820093735813022,-0.6818994188465608,-0.6829180410542468,-0.680707276563488
1966,Qtr 2,May,31,-1.477144974945718,-1.4769246696564855,-1.4782740723040866,-1.4752605323981207
1966,Qtr 2,June,1,-1.4797194854603108,-1.4794991711630692,-1.480832920006082,-1.477851422914152
1966,Qtr 2,June,2,-1.4784422120726721,-1.4782219022445093,-1.479563417297022,-1.4765660230341928
1966,Qtr 2,June,3,-1.4766922116931323,-1.4764719079880828,-1.4778240635735493,-1.474804888495918
1966,Qtr 2,June,6,-1.4763371163150354,-1.4761168138524365,-1.477471128525476,-1.4744475338678504
1966,Qtr 2,June,7,-1.4775677707282246,-1.477347463959663,-1.4786942958807034,-1.4756860181659612
1966,Qtr 2,June,8,-1.4780515986120693,-1.477831290150632,-1.4791751802514295,-1.4761729243442576
1966,Qtr 2,June,9,-1.4781936402033806,-1.477973331244951,-1.4793163576898025,-1.476315869657444
1966,Qtr 2,June,10,-1.4767210683527114,-1.4765007645466948,-1.4778527446749208,-1.4748339287523877
1966,Qtr 2,June,13,-1.4751874645116745,-1.4749671660716166,-1.4763284709762252,-1.4732905675485508
1966,Qtr 2,June,14,-1.4731578240805414,-1.4729375327420353,-1.4743111784759058,-1.4712480137837984
1966,Qtr 2,June,15,-1.4730734823810088,-1.4728531913376077,-1.4742273498945857,-1.4711631354707417
1966,Qtr 2,June,16,-1.4749133716324356,-1.4746930741514073,-1.4760560456238339,-1.4730147307876185
1966,Qtr 2,June,17,-1.4761140585755461,-1.4758937568934085,-1.4772494278251411,-1.4742230569513668
1966,Qtr 2,June,20,-1.476634522121571,-1.4764142186183729,-1.4777667249739275,-1.4747468318816666
1966,Qtr 2,June,21,-1.4755736449395251,-1.4753533451482523,-1.4767123019587596,-1.4736792050011167
1966,Qtr 2,June,22,-1.476440321041661,-1.476220018217957,-1.4775737053749642,-1.4745513952216527
1966,Qtr 2,June,23,-1.4777508705832814,-1.4775305631740676,-1.4788762817924688,-1.4758702829709653
1966,Qtr 2,June,24,-1.4767022054365886,-1.4764819016965718,-1.4778339965170475,-1.474814945823318
1966,Qtr 2,June,27,-1.4761972929046512,-1.4759769909312836,-1.4773321557730563,-1.47430682084849
1966,Qtr 2,June,28,-1.4776609850404965,-1.4774406779457854,-1.478786943095542,-1.4757798255426466
1966,Qtr 2,June,29,-1.4777142518995228,-1.4774939446184352,-1.4788398858895373,-1.4758334313054073
1966,Qtr 2,June,30,-1.4799736012838245,-1.4797532860974516,-1.4810854898392027,-1.4781071555178387
1966,Qtr 3,July,1,-1.477862948144586,-1.477642640343222,-1.4789876774960653,-1.4759830736117487
1966,Qtr 3,July,4,-0.6797866396626265,-0.6796766927050557,-0.6807088298089587,-0.6784704007780072
1966,Qtr 3,July,5,-1.4759498215256421,-1.4757295204181573,-1.4770861899609544,-1.474057774963756
1966,Qtr 3,July,6,-1.4766045478823173,-1.4763842444839965,-1.477736933092015,-1.4747166669350609
1966,Qtr 3,July,7,-1.4750554166638195,-1.4748351186857867,-1.4761972264813505,-1.4731576795627648
1966,Qtr 3,July,8,-1.4769407937716714,-1.4767204891968526,-1.478071133327905,-1.4750550521468688
1966,Qtr 3,July,11,-1.479975822793854,-1.4797555075997082,-1.481087697834005,-1.4781093911619483
1966,Qtr 3,July,12,-1.4834292076856466,-1.4832088804083794,-1.4845200730153767,-1.4815847477835802
1966,Qtr 3,July,13,-1.48466653362004,-1.484446202013467,-1.4857498713035935,-1.482829946049615
1966,Qtr 3,July,14,-1.4841261064456692,-1.4839057767300083,-1.4852127319812267,-1.4822860804748792
1966,Qtr 3,July,15,-1.4818134937533838,-1.4815931721293722,-1.4829141887670048,-1.4799587540733228
1966,Qtr 3,July,18,-1.4852602140041173,-1.485039880320303,-1.486339939853675,-1.4834274036509498
1966,Qtr 3,July,19,-1.4827878007347524,-1.4825674757017175,-1.4838825682574681,-1.480939259961111
1966,Qtr 3,July,20,-0.79549181776226,-0.7953814659613959,-0.7957100804975977,-0.7949117386147956
1966,Qtr 3,July,21,-1.4819854960455991,-1.481765173819765,-1.4830851446313054,-1.480131850708629
1966,Qtr 3,July,22,-1.4816925300409902,-1.4814722088402212,-1.4827939609739045,-1.479837020744425
1966,Qtr 3,July,25,-1.48320283460405,-1.4829825081188441,-1.48429507714282,-1.4813569344315396
1966,Qtr 3,July,26,-1.4836367280603677,-1.4834164000570031,-1.4847263308771967,-1.481793588480754
1966,Qtr 3,July,27,-1.4813940201931293,-1.4811737000368226,-1.482497267200897,-1.4795366116649586
1966,Qtr 3,July,28,-1.4815926541948217,-1.4813723333435103,-1.4826946927526232,-1.4797365094506656
1966,Qtr 3,July,29,-1.480246590010768,-1.4800262738692291,-1.4813568177567433,-1.4783818811014449
1966,Qtr 3,August,1,-1.4814017889864834,-1.4811814688029945,-1.4825049887304496,-1.4795444298862899
1966,Qtr 3,August,2,-1.4816181752047688,-1.4813978542641615,-1.4827200584977955,-1.4797621928348494
1966,Qtr 3,August,3,-1.4814617069482192,-1.481241386555082,-1.482564542163161,-1.4796047290685697
1966,Qtr 3,August,4,-1.482280676902033,-1.4820603536433845,-1.4833785296658109,-1.480428909616376
1966,Qtr 3,August,5,-1.4821253160159107,-1.4819049933008577,-1.4832241139645812,-1.4802725602660298
1966,Qtr 3,August,8,-1.4827977877090337,-1.4825774626410553,-1.4838924944729739,-1.4809493104762685
1966,Qtr 3,August,9,-1.4815205277487749,-1.481300207149828,-1.4826230051096037,-1.4796639241091185
1966,Qtr 3,August,10,-1.481867864653735,-1.481647542839484,-1.4829682288855557,-1.4800134709017336
1966,Qtr 3,August,11,-1.4822507162011287,-1.4820303930473102,-1.4833487512398833,-1.4803987582942564
1966,Qtr 3,August,12,-1.4818112688032816,-1.481590947187055,-1.4829119773530586,-1.4799565149672538
1966,Qtr 3,August,15,-1.480896883223721,-1.4806765648068574,-1.4820031547144508,-1.4790363117237049
1966,Qtr 3,August,16,-1.481532736233086,-1.4813124155914228,-1.4826351393199118,-1.4796762102683854
1966,Qtr 3,August,17,-1.4821941135815004,-1.48197379062573,-1.4832924929793938,-1.4803417955475338
1966,Qtr 3,August,18,-1.483731056623212,-1.483510728289799,-1.4848200855637275,-1.4818885171972918
1966,Qtr 3,August,19,-1.4863011104684256,-1.486080773142597,-1.4873745037098387,-1.4844749226889422
1966,Qtr 3,August,22,-1.4875084791419875,-1.487288137591671,-1.4885745269912714,-1.4856899730948168
1966,Qtr 3,August,23,-1.4869169965203426,-1.4866966570395774,-1.4879866428328705,-1.4850947272389035
1966,Qtr 3,August,24,-1.4884317442144317,-1.4882113994336836,-1.4894921751016854,-1.4866191123259136
1966,Qtr 3,August,25,-1.4884406237073158,-1.4882202788954992,-1.4895010005734914,-1.4866280483134613
1966,Qtr 3,August,26,-1.4892373881042595,-1.4890170405046272,-1.4902929176134863,-1.4874298820243173
1966,Qtr 3,August,29,-1.4907798714381806,-1.4905595184415206,-1.4918260167839879,-1.4889821792157019
1966,Qtr 3,August,30,-1.4886991757817136,-1.4884788300652438,-1.4897579796682243,-1.486888245393124
1966,Qtr 3,August,31,-1.4885071996519055,-1.488286854607145,-1.4895671714832068,-1.4866950478391794
1966,Qtr 3,September,1,-1.4870779113479942,-1.4868575713042005,-1.488146578686548,-1.485256665867038
1966,Qtr 3,September,2,-1.4874418964282223,-1.4872215551108736,-1.4885083493535634,-1.4856229667568557
1966,Qtr 3,September,5,-0.688208160580373,-0.6880981841565648,-0.6890791158596611,-0.6869455025702408
1966,Qtr 3,September,6,-1.4896679558982526,-1.4894476067920974,-1.4907208659182096,-1.4878631892520957
1966,Qtr 3,September,7,-1.4914434738476672,-1.4912231185291147,-1.4924855819677108,-1.489650003712595
1966,Qtr 3,September,8,-1.4906489241915781,-1.490428571653092,-1.4916958661945254,-1.488850398833606
1966,Qtr 3,September,9,-1.4920194020151514,-1.4917990446814717,-1.4930580063021726,-1.4902295961510772
1966,Qtr 3,September,12,-1.4903082487095447,-1.4900878973630554,-1.4913572633147212,-1.4885075558463887
1966,Qtr 3,September,13,-1.4902216921581868,-1.4900013411145523,-1.4912712333562965,-1.4884204485897894
1966,Qtr 3,September,14,-1.4908042850777004,-1.490583931995619,-1.491850281895755,-1.4890067481839522
1966,Qtr 3,September,15,-0.7992348363381319,-0.799124471440741,-0.7994303272890196,-0.7986785716786293
1966,Qtr 3,September,16,-1.4912947675043269,-1.491074412706086,-1.4923377803243412,-1.4895003512437275
1966,Qtr 3,September,19,-1.4900064064301841,-1.489786056139817,-1.491057257384068,-1.488203793133244
1966,Qtr 3,September,20,-1.4882974714164745,-1.4880771271055364,-1.489358719192865,-1.4864839852340581
1966,Qtr 3,September,21,-1.4894615498850738,-1.489241201501117,-1.490515715638377,-1.4876554700064508
1966,Qtr 3,September,22,-1.4882508691985072,-1.4880305250506267,-1.4893124004935712,-1.4864370865153025
1966,Qtr 3,September,23,-0.8007018609054765,-0.8005914908750823,-0.8008884267691511,-0.8001549300064644
1966,Qtr 3,September,26,-1.4875806090281065,-1.4873602672254134,-1.4886462180534346,-1.4857625618983232
1966,Qtr 3,September,27,-1.4870557125602994,-1.4868353725941774,-1.4881245149518851,-1.4852343258423304
1966,Qtr 3,September,28,-1.4881299053751436,-1.487909561650506,-1.489192172590176,-1.4863153530747284
1966,Qtr 3,September,29,-1.4888989306921832,-1.4886785842767867,-1.4899565193093403,-1.4870892712192503
1966,Qtr 3,September,30,-1.4887457914270605,-1.4885254455474863,-1.4898043117132078,-1.4869351576246896
1966,Qtr 4,October,3,-1.4892629090032368,-1.4890425613143088,-1.4903182832483632,-1.487455565296825
1966,Qtr 4,October,4,-1.49030381234769,-1.4900834610167233,-1.4913528539428145,-1.4885030912587363
1966,Qtr 4,October,5,-1.4903215678933854,-1.4901012165002934,-1.4913705014672827,-1.4885209597718725
1966,Qtr 4,October,6,-1.49202939908771,-1.4918090417190515,-1.49306794255452,-1.4902396568287606
1966,Qtr 4,October,7,-1.4931967962275192,-1.49297643477423,-1.494228237481103,-1.4914144813869938
1966,Qtr 4,October,10,-0.8028724354465232,-0.8027620578214599,-0.8030457959641438,-0.802339314556794
1966,Qtr 4,October,11,-1.492448862438717,-1.492228503602389,-1.493484853973491,-1.4906617889629223
1966,Qtr 4,October,12,-1.491781934588846,-1.491561578086046,-1.4928219835807053,-1.4899906178679456
1966,Qtr 4,October,13,-1.4908819586961015,-1.4906616053422463,-1.4919274829632299,-1.4890849159910444
1966,Qtr 4,October,14,-1.4906744452015253,-1.4904540925737435,-1.4917212319396975,-1.4888760822177898
1966,Qtr 4,October,17,-1.4918263151858135,-1.4916059585277293,-1.4928660941749017,-1.4900352808309156
